Material_Order_ID,Delivery_Date,Order_Date,Order_Number,Material,Restaurant
R3M005000138,2000-02-23,2000-02-16,20000.0,鴨肉片,0003
R6M005000140,2000-02-23,2000-02-20,8000.0,鴨肉片,0006
R2M005000121,2000-02-23,2000-02-18,20000.0,鴨肉片,0002
R8M007000056,2000-02-23,2000-02-13,3000.0,豆腐,0008
R3M007000048,2000-02-23,2000-02-16,30000.0,豆腐,0003
R1M007000127,2000-02-24,2000-02-16,2000.0,豆腐,0001
R3M001000021,2000-02-24,2000-02-17,20000.0,米,0003
R2M001000032,2000-02-24,2000-02-19,12000.0,米,0002
R2M007000138,2000-02-25,2000-02-20,13410.0,豆腐,0002
R6M003000189,2000-02-25,2000-02-22,1000.0,全鴨,0006
R7M007000062,2000-02-25,2000-02-23,3000.0,豆腐,0007
R1M005000116,2000-02-25,2000-02-17,10000.0,鴨肉片,0001
R10M003000190,2000-02-26,2000-02-20,2000.0,全鴨,0010
R1M003000126,2000-02-26,2000-02-18,1500.0,全鴨,0001
R7M003000142,2000-02-26,2000-02-24,2000.0,全鴨,0007
R4M007000074,2000-02-27,2000-02-19,6000.0,豆腐,0004
R1M001000036,2000-02-27,2000-02-19,6000.0,米,0001
R2M003000125,2000-02-27,2000-02-22,3000.0,全鴨,0002
R1M007000128,2000-02-27,2000-02-19,2000.0,豆腐,0001
R6M007000061,2000-02-28,2000-02-25,5000.0,豆腐,0006
R5M005000063,2000-02-28,2000-02-22,15000.0,鴨肉片,0005
R10M007000050,2000-02-29,2000-02-23,12000.0,豆腐,0010
R2M007000139,2000-02-29,2000-02-24,11490.0,豆腐,0002
R1M006000017,2000-02-29,2000-02-21,8000.0,特殊辣香料,0001
R5M007000061,2000-02-29,2000-02-23,5000.0,豆腐,0005
R9M006000022,2000-03-01,2000-02-22,10000.0,特殊辣香料,0009
R9M005000125,2000-03-01,2000-02-22,8000.0,鴨肉片,0009
R7M005000099,2000-03-01,2000-02-28,10000.0,鴨肉片,0007
R3M005000139,2000-03-01,2000-02-23,20000.0,鴨肉片,0003
R7M004000107,2000-03-02,2000-02-29,8000.0,香草,0007
R9M007000043,2000-03-02,2000-02-23,10000.0,豆腐,0009
R10M001000024,2000-03-02,2000-02-25,15000.0,米,0010
R1M007000129,2000-03-02,2000-02-23,2000.0,豆腐,0001
R2M005000122,2000-03-03,2000-02-27,20000.0,鴨肉片,0002
R8M007000057,2000-03-03,2000-02-22,3000.0,豆腐,0008
R2M007000140,2000-03-03,2000-02-27,10919.0,豆腐,0002
R9M003000089,2000-03-03,2000-02-24,1500.0,全鴨,0009
R6M005000141,2000-03-03,2000-02-29,8000.0,鴨肉片,0006
R4M005000093,2000-03-04,2000-02-25,35457.0,鴨肉片,0004
R10M005000135,2000-03-04,2000-02-27,15000.0,鴨肉片,0010
R8M005000105,2000-03-04,2000-02-23,8000.0,鴨肉片,0008
R7M007000063,2000-03-04,2000-03-02,3000.0,豆腐,0007
R3M006000025,2000-03-04,2000-02-26,30000.0,特殊辣香料,0003
R4M007000075,2000-03-04,2000-02-25,9151.0,豆腐,0004
R1M007000130,2000-03-05,2000-02-26,2000.0,豆腐,0001
R3M007000049,2000-03-05,2000-02-27,30000.0,豆腐,0003
R6M003000190,2000-03-05,2000-03-02,1000.0,全鴨,0006
R6M006000020,2000-03-05,2000-03-02,8000.0,特殊辣香料,0006
R4M003000115,2000-03-06,2000-02-27,4687.0,全鴨,0004
R5M006000020,2000-03-06,2000-02-29,8000.0,特殊辣香料,0005
R7M002000094,2000-03-06,2000-03-04,2000.0,麵線,0007
R2M006000029,2000-03-06,2000-03-01,31889.0,特殊辣香料,0002
R2M007000141,2000-03-06,2000-03-01,13153.0,豆腐,0002
R6M007000062,2000-03-07,2000-03-04,5000.0,豆腐,0006
R1M005000117,2000-03-07,2000-02-28,10000.0,鴨肉片,0001
R10M004000039,2000-03-08,2000-03-02,30000.0,香草,0010
R10M003000191,2000-03-08,2000-03-02,2000.0,全鴨,0010
R1M007000131,2000-03-08,2000-02-29,2000.0,豆腐,0001
R3M003000172,2000-03-09,2000-03-02,2500.0,全鴨,0003
R10M006000016,2000-03-09,2000-03-03,20000.0,特殊辣香料,0010
R5M007000062,2000-03-09,2000-03-03,5000.0,豆腐,0005
R3M005000140,2000-03-09,2000-03-02,20000.0,鴨肉片,0003
R10M007000051,2000-03-09,2000-03-03,12000.0,豆腐,0010
R2M007000142,2000-03-10,2000-03-05,8000.0,豆腐,0002
R7M003000143,2000-03-10,2000-03-08,2000.0,全鴨,0007
R4M007000076,2000-03-10,2000-03-02,6000.0,豆腐,0004
R7M007000064,2000-03-11,2000-03-09,3000.0,豆腐,0007
R2M003000126,2000-03-11,2000-03-06,3520.0,全鴨,0002
R8M007000058,2000-03-11,2000-03-01,3000.0,豆腐,0008
R9M005000126,2000-03-11,2000-03-03,8000.0,鴨肉片,0009
R2M005000123,2000-03-11,2000-03-06,28117.0,鴨肉片,0002
R5M003000077,2000-03-12,2000-03-06,3383.0,全鴨,0005
R1M007000132,2000-03-12,2000-03-04,2000.0,豆腐,0001
R8M004000021,2000-03-12,2000-03-02,20000.0,香草,0008
R6M005000142,2000-03-13,2000-03-10,8000.0,鴨肉片,0006
R10M005000136,2000-03-13,2000-03-07,15000.0,鴨肉片,0010
R1M003000127,2000-03-13,2000-03-05,1500.0,全鴨,0001
R2M007000143,2000-03-13,2000-03-08,8000.0,豆腐,0002
R6M004000020,2000-03-14,2000-03-11,30000.0,香草,0006
R7M005000100,2000-03-15,2000-03-13,10000.0,鴨肉片,0007
R8M003000090,2000-03-15,2000-03-05,1500.0,全鴨,0008
R9M007000044,2000-03-15,2000-03-07,10000.0,豆腐,0009
R1M007000133,2000-03-15,2000-03-07,2000.0,豆腐,0001
R6M003000191,2000-03-15,2000-03-12,1000.0,全鴨,0006
R3M007000050,2000-03-15,2000-03-08,30000.0,豆腐,0003
R8M005000106,2000-03-16,2000-03-06,8000.0,鴨肉片,0008
R6M007000063,2000-03-16,2000-03-13,5000.0,豆腐,0006
R2M007000144,2000-03-16,2000-03-11,13123.0,豆腐,0002
R4M007000077,2000-03-17,2000-03-09,7681.0,豆腐,0004
R2M002000026,2000-03-17,2000-03-12,15000.0,麵線,0002
R7M006000013,2000-03-17,2000-03-15,8000.0,特殊辣香料,0007
R3M005000141,2000-03-17,2000-03-10,20000.0,鴨肉片,0003
R5M007000063,2000-03-17,2000-03-11,5000.0,豆腐,0005
R10M007000052,2000-03-19,2000-03-13,12000.0,豆腐,0010
R1M007000134,2000-03-19,2000-03-11,2000.0,豆腐,0001
R2M005000124,2000-03-19,2000-03-14,20000.0,鴨肉片,0002
R7M007000065,2000-03-19,2000-03-17,3000.0,豆腐,0007
R7M004000108,2000-03-19,2000-03-17,8000.0,香草,0007
R2M007000145,2000-03-19,2000-03-14,8000.0,豆腐,0002
R4M005000094,2000-03-19,2000-03-11,37159.0,鴨肉片,0004
R10M003000192,2000-03-19,2000-03-13,2000.0,全鴨,0010
R8M007000059,2000-03-20,2000-03-10,3000.0,豆腐,0008
R5M005000064,2000-03-20,2000-03-14,15000.0,鴨肉片,0005
R1M005000118,2000-03-20,2000-03-12,10000.0,鴨肉片,0001
R9M005000127,2000-03-21,2000-03-13,8000.0,鴨肉片,0009
R9M004000021,2000-03-21,2000-03-13,20000.0,香草,0009
R2M006000030,2000-03-22,2000-03-17,29041.0,特殊辣香料,0002
R4M003000116,2000-03-22,2000-03-14,2500.0,全鴨,0004
R1M007000135,2000-03-22,2000-03-14,2000.0,豆腐,0001
R8M006000012,2000-03-23,2000-03-13,8000.0,特殊辣香料,0008
R1M004000058,2000-03-23,2000-03-15,10000.0,香草,0001
R4M007000078,2000-03-23,2000-03-15,6000.0,豆腐,0004
R9M003000090,2000-03-23,2000-03-15,1500.0,全鴨,0009
R10M005000137,2000-03-23,2000-03-17,15000.0,鴨肉片,0010
R2M007000146,2000-03-23,2000-03-18,8000.0,豆腐,0002
R6M005000143,2000-03-23,2000-03-20,8000.0,鴨肉片,0006
R7M003000144,2000-03-23,2000-03-21,2000.0,全鴨,0007
R7M001000044,2000-03-23,2000-03-21,5000.0,米,0007
R2M003000127,2000-03-24,2000-03-19,3000.0,全鴨,0002
R6M007000064,2000-03-24,2000-03-21,5000.0,豆腐,0006
R3M005000142,2000-03-25,2000-03-18,20000.0,鴨肉片,0003
R6M003000192,2000-03-25,2000-03-22,1000.0,全鴨,0006
R3M006000026,2000-03-26,2000-03-19,30000.0,特殊辣香料,0003
R3M007000051,2000-03-26,2000-03-19,30000.0,豆腐,0003
R3M004000044,2000-03-26,2000-03-19,30000.0,香草,0003
R3M003000173,2000-03-26,2000-03-19,2500.0,全鴨,0003
R7M007000066,2000-03-26,2000-03-24,3000.0,豆腐,0007
R2M007000147,2000-03-26,2000-03-21,14588.0,豆腐,0002
R9M006000023,2000-03-26,2000-03-18,10000.0,特殊辣香料,0009
R5M007000064,2000-03-26,2000-03-20,8146.0,豆腐,0005
R1M007000136,2000-03-26,2000-03-18,2000.0,豆腐,0001
R5M004000024,2000-03-27,2000-03-21,20217.0,香草,0005
R9M007000045,2000-03-27,2000-03-19,10000.0,豆腐,0009
R10M007000053,2000-03-28,2000-03-22,12000.0,豆腐,0010
R8M007000060,2000-03-28,2000-03-18,3000.0,豆腐,0008
R1M006000018,2000-03-28,2000-03-20,8000.0,特殊辣香料,0001
R2M005000125,2000-03-28,2000-03-23,26121.0,鴨肉片,0002
R1M003000128,2000-03-28,2000-03-20,1500.0,全鴨,0001
R10M003000193,2000-03-29,2000-03-23,2000.0,全鴨,0010
R7M005000101,2000-03-29,2000-03-27,10000.0,鴨肉片,0007
R1M007000137,2000-03-29,2000-03-21,2000.0,豆腐,0001
R4M007000079,2000-03-29,2000-03-21,6000.0,豆腐,0004
R8M005000107,2000-03-29,2000-03-19,8000.0,鴨肉片,0008
R2M007000148,2000-03-30,2000-03-25,9584.0,豆腐,0002
R7M002000095,2000-03-30,2000-03-28,2000.0,麵線,0007
R1M002000025,2000-03-30,2000-03-22,8000.0,麵線,0001
R6M006000021,2000-03-31,2000-03-28,8000.0,特殊辣香料,0006
R2M004000039,2000-03-31,2000-03-26,30000.0,香草,0002
R8M001000018,2000-03-31,2000-03-21,10000.0,米,0008
R9M005000128,2000-04-01,2000-03-24,8000.0,鴨肉片,0009
R6M007000065,2000-04-01,2000-03-29,5000.0,豆腐,0006
R1M007000138,2000-04-01,2000-03-24,2000.0,豆腐,0001
R2M007000149,2000-04-02,2000-03-28,14561.0,豆腐,0002
R3M005000143,2000-04-02,2000-03-26,20000.0,鴨肉片,0003
R1M005000119,2000-04-02,2000-03-25,10000.0,鴨肉片,0001
R5M006000021,2000-04-02,2000-03-27,13902.0,特殊辣香料,0005
R5M007000065,2000-04-03,2000-03-28,5000.0,豆腐,0005
R7M007000067,2000-04-03,2000-04-01,3000.0,豆腐,0007
R10M005000138,2000-04-03,2000-03-28,15000.0,鴨肉片,0010
R6M005000144,2000-04-03,2000-03-31,8000.0,鴨肉片,0006
R8M003000091,2000-04-04,2000-03-25,1500.0,全鴨,0008
R6M003000193,2000-04-04,2000-04-01,1000.0,全鴨,0006
R4M005000095,2000-04-04,2000-03-27,21653.0,鴨肉片,0004
R4M007000080,2000-04-04,2000-03-27,7753.0,豆腐,0004
R1M007000139,2000-04-05,2000-03-28,2000.0,豆腐,0001
R2M007000150,2000-04-05,2000-03-31,14250.0,豆腐,0002
R2M005000126,2000-04-06,2000-04-01,20000.0,鴨肉片,0002
R2M003000128,2000-04-06,2000-04-01,4708.0,全鴨,0002
R10M007000054,2000-04-06,2000-03-31,12000.0,豆腐,0010
R5M003000078,2000-04-06,2000-03-31,2458.0,全鴨,0005
R3M007000052,2000-04-06,2000-03-30,30000.0,豆腐,0003
R7M003000145,2000-04-06,2000-04-04,2000.0,全鴨,0007
R8M007000061,2000-04-06,2000-03-27,3000.0,豆腐,0008
R7M004000109,2000-04-06,2000-04-04,8000.0,香草,0007
R4M003000117,2000-04-08,2000-03-31,2500.0,全鴨,0004
R1M007000140,2000-04-08,2000-03-31,2000.0,豆腐,0001
R10M003000194,2000-04-08,2000-04-02,2000.0,全鴨,0010
R2M006000031,2000-04-08,2000-04-03,39909.0,特殊辣香料,0002
R2M007000151,2000-04-08,2000-04-03,8000.0,豆腐,0002
R4M004000030,2000-04-08,2000-03-31,30000.0,香草,0004
R9M007000046,2000-04-09,2000-04-01,10000.0,豆腐,0009
R4M006000009,2000-04-09,2000-04-01,42081.0,特殊辣香料,0004
R10M006000017,2000-04-09,2000-04-03,20000.0,特殊辣香料,0010
R6M007000066,2000-04-09,2000-04-06,5000.0,豆腐,0006
R7M007000068,2000-04-10,2000-04-08,3000.0,豆腐,0007
R3M005000144,2000-04-10,2000-04-03,20000.0,鴨肉片,0003
R2M001000033,2000-04-10,2000-04-05,17932.0,米,0002
R4M007000081,2000-04-10,2000-04-02,9059.0,豆腐,0004
R5M007000066,2000-04-11,2000-04-05,5000.0,豆腐,0005
R9M005000129,2000-04-12,2000-04-04,8000.0,鴨肉片,0009
R1M007000141,2000-04-12,2000-04-04,2000.0,豆腐,0001
R2M007000152,2000-04-12,2000-04-07,8000.0,豆腐,0002
R3M003000174,2000-04-12,2000-04-05,2500.0,全鴨,0003
R6M003000194,2000-04-13,2000-04-10,1000.0,全鴨,0006
R1M001000037,2000-04-13,2000-04-05,6000.0,米,0001
R8M005000108,2000-04-13,2000-04-03,8000.0,鴨肉片,0008
R5M005000065,2000-04-13,2000-04-07,21742.0,鴨肉片,0005
R7M005000102,2000-04-13,2000-04-11,10000.0,鴨肉片,0007
R1M003000129,2000-04-13,2000-04-05,1500.0,全鴨,0001
R6M005000145,2000-04-14,2000-04-11,8000.0,鴨肉片,0006
R10M005000139,2000-04-14,2000-04-08,15000.0,鴨肉片,0010
R8M007000062,2000-04-14,2000-04-04,3000.0,豆腐,0008
R9M003000091,2000-04-14,2000-04-06,1500.0,全鴨,0009
R2M005000127,2000-04-15,2000-04-10,35384.0,鴨肉片,0002
R1M005000120,2000-04-15,2000-04-07,10000.0,鴨肉片,0001
R1M007000142,2000-04-15,2000-04-07,2000.0,豆腐,0001
R2M007000153,2000-04-15,2000-04-10,8000.0,豆腐,0002
R10M007000055,2000-04-16,2000-04-10,12000.0,豆腐,0010
R4M007000082,2000-04-16,2000-04-08,6000.0,豆腐,0004
R3M007000053,2000-04-17,2000-04-10,30000.0,豆腐,0003
R3M006000027,2000-04-17,2000-04-10,30000.0,特殊辣香料,0003
R2M003000129,2000-04-17,2000-04-12,3000.0,全鴨,0002
R7M007000069,2000-04-18,2000-04-16,3000.0,豆腐,0007
R1M007000143,2000-04-18,2000-04-10,2000.0,豆腐,0001
R3M005000145,2000-04-18,2000-04-11,20000.0,鴨肉片,0003
R6M007000067,2000-04-18,2000-04-15,5000.0,豆腐,0006
R10M003000195,2000-04-18,2000-04-12,2000.0,全鴨,0010
R7M003000146,2000-04-19,2000-04-17,2000.0,全鴨,0007
R2M007000154,2000-04-19,2000-04-14,8000.0,豆腐,0002
R5M007000067,2000-04-19,2000-04-13,6834.0,豆腐,0005
R9M006000024,2000-04-21,2000-04-13,10000.0,特殊辣香料,0009
R4M005000096,2000-04-22,2000-04-14,20000.0,鴨肉片,0004
R1M007000144,2000-04-22,2000-04-14,2000.0,豆腐,0001
R9M007000047,2000-04-22,2000-04-14,10000.0,豆腐,0009
R2M007000155,2000-04-22,2000-04-17,8000.0,豆腐,0002
R6M003000195,2000-04-23,2000-04-20,1000.0,全鴨,0006
R4M007000083,2000-04-23,2000-04-15,6000.0,豆腐,0004
R9M005000130,2000-04-23,2000-04-15,8000.0,鴨肉片,0009
R8M007000063,2000-04-23,2000-04-13,3000.0,豆腐,0008
R8M003000092,2000-04-24,2000-04-14,1500.0,全鴨,0008
R7M002000096,2000-04-24,2000-04-22,2000.0,麵線,0007
R1M006000019,2000-04-24,2000-04-16,8000.0,特殊辣香料,0001
R7M004000110,2000-04-24,2000-04-22,8000.0,香草,0007
R4M003000118,2000-04-25,2000-04-17,2500.0,全鴨,0004
R1M007000145,2000-04-25,2000-04-17,2000.0,豆腐,0001
R2M006000032,2000-04-25,2000-04-20,33945.0,特殊辣香料,0002
R2M005000128,2000-04-25,2000-04-20,20000.0,鴨肉片,0002
R7M007000070,2000-04-25,2000-04-23,3000.0,豆腐,0007
R2M007000156,2000-04-25,2000-04-20,8000.0,豆腐,0002
R10M007000056,2000-04-25,2000-04-19,12000.0,豆腐,0010
R1M004000059,2000-04-26,2000-04-18,10000.0,香草,0001
R6M005000146,2000-04-26,2000-04-23,8000.0,鴨肉片,0006
R7M006000014,2000-04-26,2000-04-24,8000.0,特殊辣香料,0007
R3M005000146,2000-04-26,2000-04-19,20000.0,鴨肉片,0003
R10M005000140,2000-04-26,2000-04-20,15000.0,鴨肉片,0010
R6M007000068,2000-04-26,2000-04-23,5000.0,豆腐,0006
R6M006000022,2000-04-27,2000-04-24,8000.0,特殊辣香料,0006
R4M007000084,2000-04-28,2000-04-20,6000.0,豆腐,0004
R10M004000040,2000-04-28,2000-04-22,30000.0,香草,0010
R5M006000022,2000-04-28,2000-04-22,12751.0,特殊辣香料,0005
R1M003000130,2000-04-28,2000-04-20,1500.0,全鴨,0001
R3M007000054,2000-04-28,2000-04-21,30000.0,豆腐,0003
R8M005000109,2000-04-28,2000-04-18,8000.0,鴨肉片,0008
R1M007000146,2000-04-28,2000-04-20,2000.0,豆腐,0001
R5M007000068,2000-04-28,2000-04-22,7993.0,豆腐,0005
R10M003000196,2000-04-28,2000-04-22,2000.0,全鴨,0010
R7M005000103,2000-04-29,2000-04-27,10000.0,鴨肉片,0007
R2M007000157,2000-04-29,2000-04-24,8000.0,豆腐,0002
R3M003000175,2000-04-29,2000-04-22,2500.0,全鴨,0003
R1M005000121,2000-04-30,2000-04-22,10000.0,鴨肉片,0001
R2M003000130,2000-04-30,2000-04-25,3000.0,全鴨,0002
R5M003000079,2000-05-01,2000-04-25,2000.0,全鴨,0005
R2M007000158,2000-05-02,2000-04-27,8000.0,豆腐,0002
R7M003000147,2000-05-02,2000-04-30,2000.0,全鴨,0007
R1M007000147,2000-05-02,2000-04-24,2000.0,豆腐,0001
R8M007000064,2000-05-02,2000-04-22,3000.0,豆腐,0008
R6M003000196,2000-05-03,2000-04-30,1000.0,全鴨,0006
R7M007000071,2000-05-03,2000-05-01,3000.0,豆腐,0007
R2M005000129,2000-05-04,2000-04-29,20000.0,鴨肉片,0002
R9M007000048,2000-05-04,2000-04-26,10000.0,豆腐,0009
R10M007000057,2000-05-04,2000-04-28,12000.0,豆腐,0010
R7M001000045,2000-05-05,2000-05-03,5000.0,米,0007
R1M007000148,2000-05-05,2000-04-27,2000.0,豆腐,0001
R4M007000085,2000-05-05,2000-04-27,6000.0,豆腐,0004
R9M005000131,2000-05-05,2000-04-27,8000.0,鴨肉片,0009
R6M007000069,2000-05-05,2000-05-02,5000.0,豆腐,0006
R3M005000147,2000-05-05,2000-04-28,20000.0,鴨肉片,0003
R2M007000159,2000-05-05,2000-04-30,8000.0,豆腐,0002
R9M003000092,2000-05-06,2000-04-28,1500.0,全鴨,0009
R5M007000069,2000-05-06,2000-04-30,5000.0,豆腐,0005
R10M005000141,2000-05-07,2000-05-01,15000.0,鴨肉片,0010
R10M003000197,2000-05-07,2000-05-01,2000.0,全鴨,0010
R6M005000147,2000-05-07,2000-05-04,8000.0,鴨肉片,0006
R2M007000160,2000-05-08,2000-05-03,9862.0,豆腐,0002
R5M005000066,2000-05-08,2000-05-02,15000.0,鴨肉片,0005
R3M001000022,2000-05-08,2000-05-01,20000.0,米,0003
R8M006000013,2000-05-08,2000-04-28,8000.0,特殊辣香料,0008
R3M007000055,2000-05-09,2000-05-02,30000.0,豆腐,0003
R3M006000028,2000-05-09,2000-05-02,30000.0,特殊辣香料,0003
R1M007000149,2000-05-09,2000-05-01,2000.0,豆腐,0001
R7M007000072,2000-05-10,2000-05-08,3000.0,豆腐,0007
R4M005000097,2000-05-10,2000-05-02,20000.0,鴨肉片,0004
R10M006000018,2000-05-10,2000-05-04,20000.0,特殊辣香料,0010
R8M007000065,2000-05-10,2000-04-30,3000.0,豆腐,0008
R2M006000033,2000-05-11,2000-05-06,28507.0,特殊辣香料,0002
R2M004000040,2000-05-11,2000-05-06,30000.0,香草,0002
R4M007000086,2000-05-11,2000-05-03,6000.0,豆腐,0004
R1M007000150,2000-05-12,2000-05-04,2000.0,豆腐,0001
R1M003000131,2000-05-12,2000-05-04,1500.0,全鴨,0001
R8M005000110,2000-05-12,2000-05-02,8000.0,鴨肉片,0008
R2M003000131,2000-05-12,2000-05-07,3506.0,全鴨,0002
R4M003000119,2000-05-12,2000-05-04,4542.0,全鴨,0004
R2M007000161,2000-05-12,2000-05-07,8000.0,豆腐,0002
R7M004000111,2000-05-12,2000-05-10,8000.0,香草,0007
R2M005000130,2000-05-13,2000-05-08,20000.0,鴨肉片,0002
R6M003000197,2000-05-13,2000-05-10,1000.0,全鴨,0006
R6M007000070,2000-05-13,2000-05-10,5000.0,豆腐,0006
R3M005000148,2000-05-13,2000-05-06,20000.0,鴨肉片,0003
R1M005000122,2000-05-14,2000-05-06,10000.0,鴨肉片,0001
R7M005000104,2000-05-14,2000-05-12,10000.0,鴨肉片,0007
R7M002000097,2000-05-14,2000-05-12,2000.0,麵線,0007
R5M007000070,2000-05-14,2000-05-08,5000.0,豆腐,0005
R10M007000058,2000-05-14,2000-05-08,12000.0,豆腐,0010
R2M007000162,2000-05-15,2000-05-10,8000.0,豆腐,0002
R8M003000093,2000-05-15,2000-05-05,1500.0,全鴨,0008
R1M007000151,2000-05-15,2000-05-07,2000.0,豆腐,0001
R9M005000132,2000-05-16,2000-05-08,8000.0,鴨肉片,0009
R3M003000176,2000-05-16,2000-05-09,2500.0,全鴨,0003
R9M006000025,2000-05-16,2000-05-08,10000.0,特殊辣香料,0009
R7M003000148,2000-05-16,2000-05-14,2000.0,全鴨,0007
R4M007000087,2000-05-17,2000-05-09,10047.0,豆腐,0004
R10M003000198,2000-05-17,2000-05-11,2000.0,全鴨,0010
R9M007000049,2000-05-17,2000-05-09,10000.0,豆腐,0009
R10M005000142,2000-05-18,2000-05-12,15000.0,鴨肉片,0010
R2M007000163,2000-05-18,2000-05-13,11703.0,豆腐,0002
R7M007000073,2000-05-18,2000-05-16,3000.0,豆腐,0007
R8M007000066,2000-05-19,2000-05-09,3000.0,豆腐,0008
R1M007000152,2000-05-19,2000-05-11,2000.0,豆腐,0001
R6M005000148,2000-05-19,2000-05-16,8000.0,鴨肉片,0006
R3M007000056,2000-05-20,2000-05-13,30000.0,豆腐,0003
R6M007000071,2000-05-21,2000-05-18,5000.0,豆腐,0006
R3M005000149,2000-05-21,2000-05-14,20000.0,鴨肉片,0003
R2M007000164,2000-05-21,2000-05-16,12624.0,豆腐,0002
R1M006000020,2000-05-21,2000-05-13,8000.0,特殊辣香料,0001
R5M007000071,2000-05-22,2000-05-16,7093.0,豆腐,0005
R1M007000153,2000-05-22,2000-05-14,2000.0,豆腐,0001
R2M005000131,2000-05-22,2000-05-17,20000.0,鴨肉片,0002
R4M007000088,2000-05-23,2000-05-15,6000.0,豆腐,0004
R6M003000198,2000-05-23,2000-05-20,1000.0,全鴨,0006
R10M007000059,2000-05-23,2000-05-17,12000.0,豆腐,0010
R6M006000023,2000-05-24,2000-05-21,8000.0,特殊辣香料,0006
R2M003000132,2000-05-24,2000-05-19,3000.0,全鴨,0002
R7M007000074,2000-05-25,2000-05-23,3000.0,豆腐,0007
R5M006000023,2000-05-25,2000-05-19,8000.0,特殊辣香料,0005
R2M007000165,2000-05-25,2000-05-20,8000.0,豆腐,0002
R1M007000154,2000-05-25,2000-05-17,2000.0,豆腐,0001
R3M002000022,2000-05-25,2000-05-18,20000.0,麵線,0003
R8M005000111,2000-05-26,2000-05-16,8000.0,鴨肉片,0008
R5M003000080,2000-05-27,2000-05-21,2000.0,全鴨,0005
R2M006000034,2000-05-27,2000-05-22,20000.0,特殊辣香料,0002
R4M005000098,2000-05-27,2000-05-19,37755.0,鴨肉片,0004
R10M003000199,2000-05-27,2000-05-21,2000.0,全鴨,0010
R9M005000133,2000-05-27,2000-05-19,8000.0,鴨肉片,0009
R2M007000166,2000-05-28,2000-05-23,8000.0,豆腐,0002
R1M005000123,2000-05-28,2000-05-20,10000.0,鴨肉片,0001
R8M007000067,2000-05-28,2000-05-18,3000.0,豆腐,0008
R9M003000093,2000-05-28,2000-05-20,1500.0,全鴨,0009
R1M003000132,2000-05-28,2000-05-20,1500.0,全鴨,0001
R3M005000150,2000-05-29,2000-05-22,20000.0,鴨肉片,0003
R7M005000105,2000-05-29,2000-05-27,10000.0,鴨肉片,0007
R1M007000155,2000-05-29,2000-05-21,2000.0,豆腐,0001
R7M003000149,2000-05-29,2000-05-27,2000.0,全鴨,0007
R10M005000143,2000-05-29,2000-05-23,15000.0,鴨肉片,0010
R6M005000149,2000-05-29,2000-05-26,8000.0,鴨肉片,0006
R4M003000120,2000-05-29,2000-05-21,2500.0,全鴨,0004
R4M007000089,2000-05-29,2000-05-21,6000.0,豆腐,0004
R9M007000050,2000-05-29,2000-05-21,10000.0,豆腐,0009
R2M005000132,2000-05-30,2000-05-25,20000.0,鴨肉片,0002
R6M007000072,2000-05-30,2000-05-27,5000.0,豆腐,0006
R7M004000112,2000-05-30,2000-05-28,8000.0,香草,0007
R7M002000098,2000-05-30,2000-05-28,2000.0,麵線,0007
R1M004000060,2000-05-30,2000-05-22,10000.0,香草,0001
R3M006000029,2000-05-30,2000-05-23,30000.0,特殊辣香料,0003
R10M002000022,2000-05-31,2000-05-25,15000.0,麵線,0010
R3M007000057,2000-05-31,2000-05-24,30000.0,豆腐,0003
R2M007000167,2000-05-31,2000-05-26,13427.0,豆腐,0002
R5M007000072,2000-05-31,2000-05-25,5000.0,豆腐,0005
R5M005000067,2000-06-01,2000-05-26,15000.0,鴨肉片,0005
R1M007000156,2000-06-01,2000-05-24,2000.0,豆腐,0001
R10M007000060,2000-06-01,2000-05-26,12000.0,豆腐,0010
R7M007000075,2000-06-02,2000-05-31,3000.0,豆腐,0007
R9M001000019,2000-06-02,2000-05-25,10000.0,米,0009
R6M003000199,2000-06-02,2000-05-30,1000.0,全鴨,0006
R2M002000027,2000-06-02,2000-05-28,15000.0,麵線,0002
R3M004000045,2000-06-03,2000-05-27,30000.0,香草,0003
R3M003000177,2000-06-03,2000-05-27,2500.0,全鴨,0003
R2M007000168,2000-06-03,2000-05-29,8000.0,豆腐,0002
R4M007000090,2000-06-04,2000-05-27,9606.0,豆腐,0004
R1M007000157,2000-06-05,2000-05-28,2000.0,豆腐,0001
R7M006000015,2000-06-05,2000-06-03,8000.0,特殊辣香料,0007
R8M003000094,2000-06-05,2000-05-26,1500.0,全鴨,0008
R10M003000200,2000-06-06,2000-05-31,2000.0,全鴨,0010
R2M003000133,2000-06-06,2000-06-01,5280.0,全鴨,0002
R8M007000068,2000-06-06,2000-05-27,3000.0,豆腐,0008
R9M005000134,2000-06-06,2000-05-29,8000.0,鴨肉片,0009
R3M005000151,2000-06-06,2000-05-30,20000.0,鴨肉片,0003
R2M007000169,2000-06-07,2000-06-02,8000.0,豆腐,0002
R5M001000019,2000-06-07,2000-06-01,17238.0,米,0005
R6M007000073,2000-06-07,2000-06-04,5000.0,豆腐,0006
R2M005000133,2000-06-07,2000-06-02,26691.0,鴨肉片,0002
R6M005000150,2000-06-08,2000-06-05,8000.0,鴨肉片,0006
R5M007000073,2000-06-08,2000-06-02,5000.0,豆腐,0005
R10M005000144,2000-06-08,2000-06-02,15000.0,鴨肉片,0010
R1M007000158,2000-06-08,2000-05-31,2000.0,豆腐,0001
